Time_Index,Actual_T_30cm,Predicted_T_30cm
14163,11.399999,11.935433
14164,11.299999,11.937072
14165,11.299999,11.941561
14166,11.2,11.947831
14167,11.2,11.955496
14168,11.2,11.962788
14169,11.2,11.969227
14170,11.600002,11.97744
14171,11.600002,11.979534
14172,11.7,11.978811
14173,11.600002,11.969742
14174,11.600002,11.960486
14175,11.600002,11.950936
14176,11.600002,11.941026
14177,11.600002,11.949631
14178,11.5,11.9695
14179,11.5,12.000977
14180,11.399999,12.031014
14181,11.399999,12.0598135
14182,11.299999,12.086533
14183,11.299999,12.111598
14184,11.299999,12.136426
14185,11.2,12.151123
14186,11.2,12.158554
14187,11.2,12.154395
14188,11.2,12.14409
14189,11.2,12.1249695
14190,11.2,12.102245
14191,11.5,12.079614
14192,11.399999,12.051952
14193,11.2,12.0236025
14194,11.2,11.996917
14195,11.399999,11.973318
14196,11.2,11.953005
14197,11.2,11.935993
14198,11.299999,11.937231
14199,11.1,11.946742
14200,11.1,11.951498
14201,11.0,11.947174
14202,10.900001,11.946777
14203,10.900001,11.943112
14204,10.900001,11.934606
14205,11.2,11.928285
14206,10.900001,11.915207
14207,11.0,11.899059
14208,11.0,11.874025
14209,11.0,11.838663
14210,11.1,11.800214
14211,11.1,11.762759
14212,11.1,11.746524
14213,11.2,11.725891
14214,10.900001,11.710202
14215,11.600002,11.698471
14216,11.600002,11.689876
14217,11.7,11.689332
14218,11.600002,11.693341
14219,11.5,11.699922
14220,11.299999,11.713008
14221,11.2,11.71095
14222,11.1,11.742648
14223,11.0,11.793163
14224,11.0,11.862578
14225,10.900001,11.929732
14226,11.800001,11.98311
14227,10.900001,12.0094385
14228,11.1,12.011804
14229,11.1,11.994045
14230,11.2,11.960812
14231,11.299999,11.919165
14232,11.399999,11.870928
14233,11.399999,11.880201
14234,11.5,11.864096
14235,11.5,11.847015
14236,11.600002,11.82932
14237,11.0,11.82069
14238,11.5,11.822646
14239,12.0,11.837187
14240,12.0,11.857318
14241,12.099999,11.88564
14242,12.099999,11.916901
14243,12.0,11.95364
14244,12.0,11.953884
14245,12.0,11.961784
14246,11.900001,12.009539
14247,11.900001,12.073765
14248,11.800001,12.148405
14249,11.800001,12.223203
14250,11.7,12.28696
14251,11.7,12.340172
14252,11.7,12.385871
14253,11.7,12.418103
14254,11.800001,12.440733
14255,11.900001,12.450431
14256,12.0,12.452604
14257,12.2,12.442164
14258,12.299999,12.428994
14259,12.5,12.416317
14260,12.600001,12.405427
14261,12.7,12.401616
14262,11.900001,12.408224
14263,12.7,12.425937
14264,12.600001,12.46129
14265,12.600001,12.509835
14266,12.600001,12.574048
14267,12.600001,12.648326
14268,12.7,12.730794
14269,12.7,12.7570095
14270,12.800001,12.809675
14271,12.900001,12.866974
14272,12.900001,12.922356
14273,13.0,12.972683
14274,13.0,13.017045
14275,13.0,13.058105
14276,13.0,13.094886
14277,12.900001,13.133473
14278,12.900001,13.176599
14279,13.0,13.220002
14280,12.7,13.262763
14281,12.800001,13.303358
14282,13.099999,13.340377
14283,13.399999,13.37154
14284,13.299999,13.392765
14285,13.2,13.407071
14286,12.900001,13.424773
14287,13.2,13.430495
14288,13.2,13.433769
14289,13.299999,13.455084
14290,13.399999,13.503719
14291,13.399999,13.556342
14292,13.5,13.601357
14293,13.5,13.623945
14294,13.2,13.651664
14295,13.600001,13.680949
14296,13.600001,13.713968
14297,13.600001,13.752336
14298,13.600001,13.7914
14299,13.5,13.830453
14300,13.600001,13.867355
14301,13.2,13.888827
14302,13.299999,13.918291
14303,13.2,13.950672
14304,13.7,13.980175
14305,13.600001,14.006877
14306,13.5,14.024775
14307,13.399999,14.045079
14308,14.099999,14.047177
14309,14.0,14.043595
14310,13.900001,14.030336
14311,14.2,14.045338
14312,13.800001,14.068107
14313,13.800001,14.084515
14314,13.800001,14.090041
14315,13.800001,14.134851
14316,13.900001,14.19098
14317,13.900001,14.244329
14318,14.099999,14.3089485
14319,14.0,14.359411
14320,14.099999,14.396527
14321,14.2,14.420799
14322,14.2,14.436851
14323,14.2,14.45255
14324,14.2,14.466729
14325,14.2,14.487681
14326,14.099999,14.508669
14327,13.900001,14.532476
14328,14.0,14.562487
14329,14.099999,14.594554
14330,14.600001,14.625621
14331,14.5,14.65404
14332,14.399999,14.677544
14333,14.299999,14.695528
14334,14.2,14.700307
14335,14.600001,14.701911
14336,14.700002,14.707368
14337,14.700002,14.747521
14338,14.700002,14.79744
14339,14.700002,14.840728
14340,14.700002,14.870242
14341,14.700002,14.882854
14342,14.600001,14.911488
14343,14.600001,14.954144
14344,14.5,15.000891
14345,14.5,15.046161
14346,14.399999,15.087188
14347,14.399999,15.124943
14348,14.399999,15.159465
14349,14.399999,15.183415
14350,14.399999,15.200228
14351,14.399999,15.205724
14352,14.5,15.20458
14353,14.600001,15.196702
14354,14.700002,15.185438
14355,14.800001,15.172492
14356,14.800001,15.158785
14357,14.900001,15.147809
14358,14.399999,15.141699
14359,15.299999,15.143388
14360,15.199999,15.154803
14361,15.099999,15.176176
14362,15.0,15.207725
14363,14.900001,15.242229
14364,14.700002,15.281138
14365,14.600001,15.285972
14366,14.5,15.340086
14367,14.5,15.40777
14368,14.5,15.470311
14369,14.5,15.518533
14370,14.5,15.547861
14371,14.600001,15.552073
14372,14.600001,15.537071
14373,14.800001,15.507997
14374,14.800001,15.473736
14375,14.900001,15.437425
14376,14.900001,15.403699
14377,15.0,15.374901
14378,15.0,15.356804
14379,15.0,15.344521
14380,15.0,15.347864
14381,15.0,15.357709
14382,14.700002,15.376667
14383,15.399999,15.398981
14384,15.5,15.427097
14385,15.5,15.4566345
14386,15.5,15.484648
14387,15.5,15.508124
14388,15.5,15.526533
14389,15.399999,15.531449
14390,15.299999,15.570038
14391,15.199999,15.628997
14392,15.099999,15.693171
14393,15.099999,15.75761
14394,15.299999,15.817079
14395,15.0,15.869657
14396,14.900001,15.91042
14397,15.099999,15.936287
14398,15.0,15.948758
14399,14.900001,15.950886
14400,14.900001,15.945909
14401,14.800001,15.943633
14402,14.800001,15.931341
14403,15.0,15.907924
14404,14.800001,15.886461
14405,14.900001,15.863446
14406,14.800001,15.836171
14407,14.0,15.808437
14408,14.099999,15.778489
14409,14.299999,15.749584
14410,14.399999,15.736472
14411,13.7,15.719651
14412,13.7,15.708385
14413,13.600001,15.6944685
14414,13.900001,15.635132
14415,13.800001,15.559808
14416,13.800001,15.491626
14417,14.5,15.437624
14418,14.600001,15.356546
14419,14.800001,15.26224
14420,14.700002,15.16071
14421,15.099999,15.080546
14422,15.099999,15.013369
14423,15.0,14.957753
14424,15.0,14.950583
14425,14.900001,14.9766655
14426,13.600001,15.030218
14427,13.600001,15.089557
14428,13.600001,15.169001
14429,13.600001,15.254402
14430,13.600001,15.332461
14431,13.2,15.400309
14432,13.299999,15.452116
14433,13.299999,15.4181185
14434,13.399999,15.3371105
14435,13.099999,15.235496
14436,13.0,15.129164
14437,12.800001,15.028338
14438,13.600001,14.910787
14439,13.600001,14.795484
14440,13.600001,14.688551
14441,13.5,14.600048
14442,13.5,14.512338
14443,13.399999,14.423953
14444,13.299999,14.332493
14445,12.900001,14.293637
14446,13.2,14.288343
14447,13.0,14.301619
14448,13.0,14.314712
14449,12.900001,14.327143
14450,12.800001,14.330734
14451,12.800001,14.323634
14452,12.800001,14.2834
14453,12.800001,14.247189
14454,13.099999,14.20399
14455,13.7,14.161241
14456,13.5,14.115662
14457,13.399999,14.066524
14458,13.2,14.016187
14459,13.299999,13.968634
14460,13.299999,13.925265
14461,13.399999,13.907075
14462,13.399999,13.931547
14463,13.399999,13.967766
14464,13.5,14.001732
14465,13.399999,14.020257
14466,13.399999,14.035925
14467,13.2,14.049027
14468,13.2,14.065387
14469,13.0,14.079896
14470,12.800001,14.095091
14471,12.800001,14.115466
14472,12.900001,14.134694
14473,12.900001,14.151582
14474,13.099999,14.152994
14475,12.800001,14.145399
14476,13.0,14.121951
14477,12.900001,14.077889
14478,12.900001,14.026469
14479,14.2,13.980284
14480,14.099999,13.940768
14481,14.0,13.919758
14482,13.900001,13.892624
14483,13.800001,13.8754835
14484,13.600001,13.858985
14485,13.5,13.842839
14486,13.5,13.904127
14487,13.399999,13.999233
14488,13.399999,14.100185
14489,13.399999,14.191275
14490,13.399999,14.263216
14491,13.5,14.307752
14492,13.5,14.327626
14493,13.600001,14.332942
14494,13.7,14.324345
14495,13.7,14.308887
14496,13.800001,14.291737
14497,13.800001,14.275103
14498,13.800001,14.26687
14499,13.800001,14.263807
14500,13.800001,14.270493
14501,13.800001,14.288413
14502,13.7,14.310973
14503,14.2,14.340146
14504,14.600001,14.371097
14505,14.5,14.399001
14506,14.399999,14.425121
14507,14.2,14.445187
14508,14.099999,14.461888
14509,13.900001,14.469713
14510,13.800001,14.503979
14511,13.7,14.578873
14512,13.7,14.663602
14513,13.7,14.740988
14514,13.7,14.796487
14515,13.7,14.830046
14516,13.800001,14.837307
14517,13.900001,14.824132
14518,13.900001,14.795623
14519,14.0,14.760839
14520,14.099999,14.725339
14521,14.2,14.692191
14522,14.2,14.662562
14523,14.299999,14.643031
14524,14.2,14.636011
14525,14.299999,14.633764
14526,14.299999,14.639341
14527,14.399999,14.654985
14528,14.299999,14.6813135
14529,14.299999,14.712054
14530,14.299999,14.749497
14531,14.299999,14.7792425
14532,14.299999,14.811291
14533,14.399999,14.842877
14534,14.399999,14.885102
14535,14.299999,14.92211
14536,14.399999,14.953462
14537,14.800001,14.978945
14538,14.600001,14.999436
14539,14.600001,15.016003
14540,14.700002,15.036047
14541,14.700002,15.056654
14542,14.800001,15.068599
14543,14.399999,15.081119
14544,14.800001,15.113029
14545,14.800001,15.144101
14546,14.800001,15.173162
14547,14.700002,15.204722
14548,14.5,15.235507
14549,14.399999,15.268555
14550,14.399999,15.281953
14551,14.299999,15.298724
14552,14.299999,15.316895
14553,14.399999,15.335692
14554,14.399999,15.348067
14555,14.299999,15.351473
14556,14.2,15.344137
14557,14.2,15.330133
14558,14.2,15.307831
14559,13.5,15.281972
14560,13.5,15.259613
14561,13.600001,15.240774
14562,13.600001,15.223237
14563,13.600001,15.201547
14564,13.7,15.178206
14565,13.7,15.155299
14566,13.7,15.0911045
14567,13.800001,15.007766
14568,13.800001,14.923913
14569,13.900001,14.847211
14570,13.900001,14.779601
14571,14.0,14.727172
14572,14.0,14.689368
14573,14.099999,14.661328
14574,14.099999,14.647657
14575,13.5,14.639969
14576,13.399999,14.642437
14577,13.600001,14.649858
14578,13.5,14.66535
14579,13.399999,14.684456
14580,13.299999,14.709815
14581,13.2,14.736517
14582,13.099999,14.725258
14583,13.099999,14.687202
14584,13.0,14.644517
14585,12.900001,14.596627
14586,12.900001,14.543852
14587,12.900001,14.486321
14588,12.900001,14.424211
14589,12.900001,14.357677
14590,13.0,14.298497
14591,13.0,14.239701
14592,13.099999,14.178695
14593,13.099999,14.120433
14594,13.2,14.06737
14595,13.299999,14.020216
14596,13.299999,13.979521
14597,13.399999,13.950649
14598,13.399999,13.92981
14599,13.7,13.923105
14600,13.5,13.923897
14601,13.399999,13.934329
14602,13.299999,13.954814
14603,13.2,13.979075
14604,13.099999,14.008047
14605,13.099999,14.038243
14606,13.2,14.081669
14607,13.2,14.118709
14608,13.299999,14.142276
14609,13.399999,14.151065
14610,13.399999,14.145204
14611,13.5,14.125903
14612,13.600001,14.101476
14613,13.600001,14.081345
14614,13.600001,14.06596
14615,13.7,14.06128
14616,13.7,14.069253
14617,13.600001,14.083706
14618,13.600001,14.106733
14619,13.800001,14.138757
14620,14.0,14.173474
14621,14.099999,14.206838
14622,14.299999,14.243049
14623,14.299999,14.277986
14624,14.299999,14.304154
14625,14.399999,14.323338
14626,14.399999,14.347136
14627,14.600001,14.38344
14628,14.700002,14.429509
14629,14.800001,14.489964
14630,14.299999,14.55881
14631,15.0,14.628121
14632,15.099999,14.698409
14633,14.299999,14.766843
14634,14.399999,14.84095
14635,14.399999,14.918919
14636,14.399999,14.99945
14637,14.5,15.043869
14638,14.600001,15.109017
14639,14.600001,15.186714
14640,14.600001,15.2176
14641,14.600001,15.227093
14642,14.5,15.223718
14643,14.5,15.20857
14644,14.5,15.197791
14645,15.199999,15.196629
14646,15.299999,15.201109
14647,14.700002,15.209007
14648,14.700002,15.219119
14649,15.5,15.223691
14650,14.700002,15.22667
14651,15.399999,15.225113
14652,15.399999,15.267015
14653,14.700002,15.335115
14654,14.800001,15.390406
14655,14.800001,15.431891
14656,14.800001,15.49737
14657,14.800001,15.536019
14658,14.900001,15.583772
14659,15.0,15.634812
14660,15.0,15.656659
14661,15.099999,15.666761
14662,15.199999,15.663885
14663,15.299999,15.655111
14664,15.299999,15.646299
14665,15.399999,15.641915
14666,15.399999,15.646269
14667,15.5,15.655199
14668,15.5,15.671566
14669,15.5,15.694174
14670,14.700002,15.723485
14671,14.099999,15.754675
14672,14.099999,15.790782
14673,14.2,15.824701
14674,14.299999,15.861252
14675,14.399999,15.896052
14676,14.600001,15.926249
14677,14.600001,15.917202
14678,14.700002,15.854606
14679,14.700002,15.764035
14680,14.5,15.666485
14681,14.0,15.581722
14682,14.0,15.511633
14683,13.7,15.467531
14684,13.800001,15.443128
14685,13.900001,15.435045
14686,13.900001,15.436307
14687,13.7,15.430625
14688,13.7,15.391239
14689,13.7,15.334407
14690,13.7,15.251857
14691,13.7,15.166938
14692,13.800001,15.092303
14693,13.900001,15.028658
14694,14.0,14.9664
14695,13.7,14.908981
14696,13.7,14.857474
14697,13.7,14.811817
14698,13.600001,14.772392
14699,13.600001,14.745288
14700,13.600001,14.732018
14701,13.600001,14.735699
14702,13.600001,14.727137
14703,13.600001,14.709966
14704,13.600001,14.687379
14705,13.600001,14.657647
14706,13.7,14.625692
14707,13.7,14.594477
14708,13.800001,14.566007
14709,13.900001,14.541021
14710,13.900001,14.521059
14711,14.0,14.506096
14712,14.0,14.495756
14713,14.0,14.4936
14714,14.0,14.496837
14715,14.099999,14.510583
14716,14.099999,14.533949
14717,14.099999,14.561048
14718,14.0,14.594597
14719,13.7,14.628751
14720,13.7,14.660797
14721,13.600001,14.689376
14722,13.600001,14.719853
14723,13.600001,14.74893
14724,13.5,14.775248
14725,13.5,14.792334
14726,13.399999,14.78377
14727,13.399999,14.758127
14728,13.299999,14.71951
14729,13.2,14.677767
14730,13.099999,14.637025
14731,13.099999,14.594465
14732,13.0,14.5545635
14733,13.0,14.513109
14734,13.2,14.474976
14735,13.7,14.434685
14736,12.900001,14.389658
14737,13.0,14.338241
14738,12.900001,14.286522
14739,12.900001,14.231733
14740,12.900001,14.178582
14741,12.900001,14.141736
14742,12.900001,14.146807
14743,12.7,14.124567
14744,12.800001,14.094285
14745,12.800001,14.055052
14746,12.800001,14.012952
14747,12.900001,13.972197
14748,12.900001,13.935026
14749,12.900001,13.902627
14750,12.7,13.860824
14751,12.600001,13.82274
14752,12.600001,13.789552
14753,12.399999,13.763817
14754,12.399999,13.749582
14755,12.399999,13.742832
14756,12.399999,13.739908
14757,12.399999,13.725487
14758,12.399999,13.69944
14759,12.399999,13.668759
14760,12.399999,13.620714
14761,12.399999,13.566315
14762,12.399999,13.510748
14763,12.399999,13.460902
14764,12.5,13.420542
14765,12.5,13.387364
14766,12.600001,13.359338
14767,12.2,13.339956
14768,12.2,13.3239155
14769,12.299999,13.311109
14770,12.299999,13.300576
14771,12.299999,13.300302
14772,12.399999,13.305355
14773,12.5,13.318712
14774,12.600001,13.304745
14775,12.7,13.275401
14776,12.800001,13.245468
14777,12.800001,13.217654
14778,12.299999,13.190461
14779,12.299999,13.172289
14780,12.299999,13.165518
14781,12.299999,13.1727705
14782,12.299999,13.193715
14783,12.399999,13.227042
14784,12.399999,13.26574
14785,12.399999,13.278221
14786,12.399999,13.274194
14787,12.399999,13.260857
14788,12.399999,13.242998
14789,12.399999,13.223885
14790,12.399999,13.211448
14791,12.900001,13.203715
14792,13.0,13.201719
14793,13.0,13.202707
14794,13.0,13.204678
14795,13.0,13.206714
14796,13.0,13.208759
14797,13.0,13.21026
14798,12.900001,13.236468
14799,12.900001,13.280674
14800,12.900001,13.3322525
14801,12.800001,13.384918
14802,12.800001,13.43472
14803,12.7,13.479251
14804,12.7,13.517742
14805,12.7,13.54435
14806,12.800001,13.5627985
14807,12.800001,13.575359
14808,12.900001,13.578239
14809,13.0,13.577388
14810,13.2,13.568193
14811,13.099999,13.554721
14812,13.299999,13.540783
14813,13.399999,13.534092
14814,13.5,13.531907
14815,13.800001,13.5386305
14816,13.800001,13.555818
14817,13.7,13.589476
14818,13.600001,13.623997
14819,13.600001,13.6683235
14820,13.5,13.719524
14821,13.399999,13.777103
14822,13.399999,13.855737
14823,13.299999,13.940667
14824,13.299999,14.017456
14825,13.399999,14.078258
14826,13.399999,14.126173
14827,13.5,14.157587
14828,13.5,14.171527
14829,13.600001,14.175849
14830,13.600001,14.168666
14831,13.7,14.155586
14832,13.7,14.144713
14833,13.7,14.13612
14834,13.399999,14.136244
14835,13.7,14.141137
14836,13.7,14.154511
14837,13.600001,14.171014
14838,13.600001,14.194878
14839,13.900001,14.22034
14840,13.900001,14.242787
14841,13.900001,14.246309
14842,13.900001,14.254716
14843,13.600001,14.264809
14844,13.600001,14.269717
14845,13.5,14.271461
14846,13.5,14.294353
14847,13.399999,14.327646
14848,13.399999,14.364444
14849,13.299999,14.400365
14850,13.299999,14.417561
14851,13.399999,14.423181
14852,13.399999,14.415327
14853,13.5,14.400645
14854,13.5,14.377542
14855,13.600001,14.35114
14856,13.600001,14.3185625
14857,13.7,14.285
14858,13.7,14.258738
14859,13.800001,14.23864
14860,13.800001,14.228836
14861,13.900001,14.225603
14862,13.299999,14.231707
14863,13.600001,14.242643
14864,13.600001,14.261161
14865,13.600001,14.283069
14866,13.600001,14.310094
14867,13.600001,14.338078
14868,13.5,14.368475
14869,13.600001,14.365744
14870,13.5,14.36093
14871,13.399999,14.355775
14872,13.299999,14.353171
14873,13.299999,14.352151
14874,13.2,14.353036
14875,13.099999,14.349987
14876,13.099999,14.34663
14877,13.099999,14.34085
14878,13.099999,14.327487
14879,13.099999,14.304356
14880,13.099999,14.277208
14881,13.2,14.243015
14882,13.299999,14.201497
14883,13.399999,14.158507
14884,13.5,14.117424
14885,13.600001,14.080469
14886,13.7,14.0480995
14887,13.600001,14.020676
14888,13.7,14.003266
14889,13.800001,13.999928
14890,13.900001,14.010391
14891,14.0,14.030818
14892,14.0,14.060516
14893,14.099999,14.101359
14894,14.2,14.140149
14895,13.600001,14.180682
14896,13.600001,14.225562
14897,13.600001,14.275084
14898,13.600001,14.329794
14899,13.800001,14.38429
14900,13.900001,14.440502
14901,13.900001,14.50037
14902,13.900001,14.522654
14903,13.900001,14.522953
14904,13.900001,14.5112915
14905,13.900001,14.493976
14906,13.800001,14.484704
14907,13.800001,14.48739
14908,13.7,14.499064
14909,13.7,14.5154085
14910,13.900001,14.533027
14911,14.299999,14.549907
14912,14.299999,14.564742
14913,14.299999,14.571084
14914,13.900001,14.5725565
14915,13.900001,14.565075
14916,13.900001,14.552995
14917,13.900001,14.550474
14918,13.900001,14.57792
14919,14.0,14.622306
14920,14.299999,14.672652
14921,14.299999,14.701171
14922,14.299999,14.714733
14923,14.299999,14.718762
14924,14.2,14.716843
14925,14.2,14.711128
14926,14.099999,14.712761
14927,14.099999,14.731399
14928,14.0,14.759247
14929,13.900001,14.79103
14930,14.600001,14.822569
14931,14.5,14.845915
14932,14.399999,14.862798
14933,14.2,14.869657
14934,14.099999,14.870378
14935,14.700002,14.861917
14936,15.0,14.843262
14937,14.800001,14.864083
14938,14.700002,14.899103
14939,14.5,14.934019
14940,14.399999,14.954275
14941,14.700002,14.958317
14942,14.299999,14.986832
14943,14.2,15.052403
14944,14.2,15.121479
14945,14.2,15.182268
14946,14.2,15.2210655
14947,14.299999,15.237481
14948,14.399999,15.251898
14949,14.5,15.247994
14950,14.5,15.228382
14951,14.600001,15.199495
14952,14.700002,15.168773
14953,14.700002,15.139847
14954,14.800001,15.117643
14955,14.800001,15.107748
14956,14.800001,15.111067
14957,14.2,15.121797
14958,15.099999,15.141412
14959,15.700001,15.170591
14960,15.5,15.203113
14961,15.299999,15.235939
14962,15.299999,15.268896
14963,15.399999,15.299875
14964,15.399999,15.299166
14965,15.399999,15.332578
14966,15.399999,15.420188
14967,15.399999,15.519385
14968,15.299999,15.601416
14969,15.299999,15.668453
14970,15.199999,15.728772
14971,15.099999,15.781208
14972,15.0,15.824966
14973,15.0,15.862834
14974,15.0,15.8967
14975,15.0,15.920004
14976,15.0,15.936287
14977,15.099999,15.941791
14978,15.199999,15.935704
14979,15.299999,15.917981
14980,15.399999,15.897645
14981,15.099999,15.877425
14982,15.600001,15.8583555
14983,15.800001,15.842357
14984,15.900001,15.834879
14985,15.900001,15.837692
14986,16.0,15.851213
14987,16.0,15.875906
14988,16.0,15.886084
14989,15.900001,15.915199
14990,15.900001,15.963896
14991,15.900001,16.028143
14992,15.900001,16.098837
14993,15.800001,16.172249
14994,15.800001,16.24165
14995,15.700001,16.304148
14996,15.700001,16.353037
14997,15.700001,16.393412
14998,15.700001,16.426874
14999,15.600001,16.454458
15000,15.600001,16.47097
15001,15.600001,16.480618
15002,15.600001,16.480028
15003,15.600001,16.474377
15004,15.600001,16.468918
15005,15.600001,16.464365
15006,15.600001,16.454653
15007,15.600001,16.443285
15008,15.600001,16.43328
15009,15.600001,16.423979
15010,15.600001,16.413221
15011,15.5,16.40162
15012,15.5,16.391315
15013,15.399999,16.381247
15014,15.399999,16.376593
15015,15.199999,16.37261
15016,15.199999,16.368744
15017,15.099999,16.364075
15018,15.099999,16.355452
15019,15.0,16.344393
15020,15.0,16.327103
15021,15.0,16.307215
15022,15.099999,16.27573
15023,15.199999,16.240059
15024,15.299999,16.200357
15025,15.299999,16.160845
15026,15.600001,16.118555
15027,15.700001,16.077215
15028,15.900001,16.03901
15029,16.0,16.010675
15030,15.399999,15.995597
15031,16.299997,15.993071
15032,16.2,15.998939
15033,16.1,16.025803
15034,16.999998,16.067753
15035,16.9,16.126114
15036,16.7,16.195017
15037,16.5,16.230824
15038,16.299997,16.296286
15039,16.2,16.367226
15040,16.0,16.430933
15041,15.900001,16.544044
15042,15.900001,16.669691
15043,15.800001,16.780659
15044,15.900001,16.864483
15045,15.900001,16.916729
15046,15.900001,16.943474
15047,16.0,16.943655
15048,16.1,16.92436
15049,16.1,16.896013
15050,16.2,16.859896
15051,16.299997,16.827833
15052,16.299997,16.79809
15053,16.299997,16.772047
15054,16.299997,16.754581
15055,17.7,16.74908
15056,17.8,16.751339
15057,17.099998,16.762535
15058,17.199999,16.783825
15059,17.299997,16.80613
15060,17.299997,16.827356
15061,17.299997,16.848001
15062,17.299997,16.958475
15063,17.299997,17.118542
15064,17.199999,17.241243
15065,17.199999,17.338121
15066,17.099998,17.421022
15067,16.999998,17.491253
15068,16.9,17.55103
15069,16.8,17.60341
15070,16.8,17.648502
15071,16.8,17.681976
15072,16.8,17.707663
15073,16.9,17.723797
15074,16.999998,17.728798
15075,17.099998,17.721983
15076,17.299997,17.704649
15077,17.399998,17.683445
15078,17.6,17.662842
15079,17.999998,17.643839
15080,18.199999,17.631926
15081,18.399998,17.629541
15082,18.5,17.637756
15083,18.7,17.662167
15084,17.9,17.699993
15085,18.099998,17.752687
15086,18.099998,17.838955
15087,18.099998,17.951206
15088,17.999998,18.079985
15089,17.999998,18.210459
15090,17.9,18.342937
15091,17.8,18.421957
15092,17.7,18.469126
15093,17.7,18.499424
15094,17.6,18.519674
15095,17.6,18.529112
15096,17.6,18.53268
15097,17.6,18.530506
15098,17.6,18.520992
15099,17.7,18.503185
15100,18.099998,18.482237
15101,17.999998,18.457964
15102,17.999998,18.433397
15103,19.5,18.410315
15104,19.399998,18.389091
15105,19.199999,18.370285
15106,19.099998,18.359135
15107,18.9,18.36622
15108,18.7,18.378836
15109,18.6,18.393698
15110,18.6,18.513025
15111,18.5,18.670334
15112,18.5,18.823408
15113,18.6,18.956293
15114,18.9,19.056772
15115,18.999998,19.12183
15116,18.999998,19.155142
15117,18.999998,19.16908
15118,18.999998,19.167137
15119,18.9,19.158339
15120,18.8,19.149744
15121,18.5,19.15551
15122,18.6,19.175678
15123,18.7,19.201443
15124,18.8,19.228785
15125,18.8,19.255703
15126,18.9,19.274265
15127,19.6,19.278488
15128,19.6,19.27203
15129,19.6,19.261793
15130,19.6,19.25361
15131,19.5,19.25127
15132,19.5,19.251665
15133,19.399998,19.258871
15134,19.299997,19.32474
15135,19.299997,19.415277
15136,19.299997,19.509315
15137,19.299997,19.59698
15138,19.399998,19.666565
15139,19.399998,19.721514
15140,19.5,19.759335
15141,19.5,19.78053
15142,19.7,19.791294
15143,19.7,19.795946
15144,19.7,19.797338
15145,19.7,19.799646
15146,19.7,19.803196
15147,19.7,19.81296
15148,19.7,19.825647
15149,19.6,19.846258
15150,19.6,19.870817
15151,19.5,19.896257
15152,19.5,19.919712
15153,19.399998,19.939625
15154,18.199999,19.956541
15155,18.199999,19.966925
15156,18.199999,19.968555
15157,18.299997,19.97131
15158,18.399998,19.97681
15159,18.5,19.982866
15160,18.199999,19.983921
15161,18.6,19.922857
15162,18.8,19.831024
15163,18.999998,19.727648
15164,19.099998,19.630379
15165,19.199999,19.547964
15166,19.299997,19.484806
15167,19.299997,19.422066
15168,18.7,19.382837
15169,18.299997,19.368605
15170,18.299997,19.37737
15171,18.399998,19.402933
15172,18.7,19.439543
15173,18.6,19.483725
15174,18.5,19.529367
15175,18.299997,19.54404
15176,18.399998,19.520973
15177,18.5,19.478119
15178,18.5,19.432068
15179,18.6,19.400822
15180,18.6,19.37696
15181,18.7,19.353739
15182,18.7,19.323053
15183,18.7,19.294523
15184,18.7,19.272583
15185,18.199999,19.260572
15186,18.099998,19.255575
15187,17.999998,19.25514
15188,17.299997,19.262506
15189,17.399998,19.273405
15190,17.399998,19.285097
15191,17.5,19.29753
15192,17.5,19.2853
15193,17.6,19.25411
15194,17.7,19.20843
15195,17.7,19.118828
15196,17.8,19.016674
15197,17.9,18.914389
15198,17.999998,18.82419
15199,16.999998,18.748188
15200,16.299997,18.69162
15201,16.299997,18.654873
15202,16.299997,18.630886
15203,16.299997,18.619232
15204,16.299997,18.623362
15205,16.299997,18.640608
15206,16.399998,18.606552
15207,16.399998,18.504143
15208,16.5,18.368988
15209,16.6,18.224777
15210,16.7,18.085188
15211,16.8,17.95842
15212,16.8,17.84751
15213,16.5,17.761066
15214,16.6,17.69348
15215,16.5,17.645947
15216,16.399998,17.619255
15217,17.299997,17.610132
15218,17.299997,17.61617
15219,17.199999,17.634285
15220,17.099998,17.632359
15221,16.9,17.62456
15222,17.099998,17.607431
15223,16.6,17.580896
15224,16.6,17.606
15225,16.6,17.660366
15226,16.6,17.720684
15227,16.5,17.773994
15228,16.399998,17.807644
15229,16.299997,17.8393
15230,16.2,17.836723
15231,16.1,17.813328
15232,16.0,17.778599
15233,15.900001,17.740746
15234,15.800001,17.698969
15235,15.700001,17.65259
15236,16.5,17.60148
15237,15.700001,17.54581
15238,15.700001,17.485813
15239,15.700001,17.419714
15240,15.800001,17.349558
15241,15.900001,17.27646
15242,16.0,17.20116
15243,16.2,17.17742
15244,16.299997,17.137379
15245,16.5,17.09001
15246,16.6,17.038893
15247,16.7,16.994617
15248,16.8,16.959126
15249,16.7,16.938374
15250,16.299997,16.93863
15251,16.2,16.955854
15252,16.2,16.992456
15253,16.299997,17.039043
15254,16.299997,17.095577
15255,16.2,17.15663
15256,16.2,17.21111
15257,16.2,17.235645
15258,16.399998,17.237644
15259,16.399998,17.227373
15260,16.399998,17.217018
15261,16.5,17.208178
15262,16.7,17.194391
15263,16.8,17.17978
15264,16.299997,17.166641
15265,16.7,17.16492
15266,16.399998,17.170704
15267,16.6,17.180557
